# src_name=XTE_J1650-500
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
52158.99814308369  0.00231481481  1.15676e+02  5.37764e-01  1.00000
52160.76879123184  0.38296296296  1.31055e+02  1.56836e-01  0.08051
52162.95740234295  0.50009259259  1.25561e+02  2.92061e-01  0.01703
52163.46305049110  0.00555555556  1.24275e+02  6.96742e-01  0.26667
52165.63749493554  0.48055555556  1.06936e+02  1.59111e-01  0.05087
52167.98869863925  0.49675925926  8.85413e+01  3.39541e-01  0.00895
52169.84860604665  0.44092592592  7.52476e+01  1.59441e-01  0.03885
52170.47990234295  0.00759259259  7.07827e+01  6.07174e-01  0.14634
52171.74221715776  0.19750000000  4.34818e+01  1.22196e-01  0.08533
52173.11666160221  0.02064814815  2.75276e+01  1.19243e-01  0.54260
52174.77064308370  0.46851851852  2.48618e+01  7.42304e-02  0.05573
52176.39934678740  0.36740740741  2.14548e+01  5.83384e-02  0.09929
52177.36008752814  0.00870370370  1.54472e+01  2.31595e-01  0.19149
52179.28814308370  0.49861111111  1.16491e+01  9.60004e-02  0.01467
52180.34851345407  0.49935185185  1.57895e+01  7.68715e-02  0.03097
52181.40879123184  0.49944444445  1.51196e+01  7.34837e-02  0.03244
52182.26055049110  0.29083333334  1.34894e+01  5.79562e-02  0.07991
52183.75045789851  0.50000000000  1.52898e+01  4.16453e-02  0.10204
52184.38101345407  0.12944444445  1.45068e+01  1.01504e-01  0.06295
52187.15953197258  0.01500000000  1.08592e+01  9.32809e-02  0.48148
52190.24351345406  0.05138888889  5.91525e+00  4.82201e-02  0.28649
52193.15323567629  0.04907407408  3.10557e+00  2.92414e-02  0.42830
52196.13166160221  0.04861111111  1.70479e+00  2.00897e-02  0.50286
52199.99527271332  0.07351851852  1.26427e+00  1.68104e-02  0.35264
52202.08805049110  0.04870370371  4.63015e-01  1.02484e-02  0.58935
52205.43434678740  0.01833333333  5.38857e-01  1.35987e-02  0.96970
52208.45212456518  0.04407407407  4.14306e-01  1.26781e-02  0.38235
52211.36971715777  0.10370370370  2.62091e-01  8.17628e-03  0.32589
52214.92758752814  0.05231481481  6.05575e-02  7.68479e-03  0.57699
52217.91388382443  0.50009259259  1.99792e-01  1.10246e-02  0.03259
52218.91323567629  0.49925925926  3.54714e-01  1.49553e-02  0.02077
52220.29166160221  0.04101851852  3.33915e-01  1.30776e-02  0.32957
52222.13814308369  0.38379629630  3.16782e-01  1.33337e-02  0.03305
52224.07397641703  0.49925925926  3.32768e-01  2.03286e-02  0.01261
52225.98592086147  0.10935185185  3.62484e-01  1.17690e-02  0.17019
52227.81018012073  0.33731481482  3.40083e-01  1.41806e-02  0.03843
52229.03508752814  0.03148148148  8.10626e-01  2.25599e-02  0.29412
52230.72842086147  0.33296296296  2.33152e+00  3.52912e-02  0.03254
52232.04555049110  0.00787037037  6.53453e+00  6.97281e-02  0.98824
52233.24036530592  0.00861111111  1.18166e+01  8.91139e-02  1.00000
52234.54749493554  0.00666666666  1.91422e+01  1.28905e-01  1.00000
52235.88443938000  0.27342592593  2.01452e+01  7.41495e-02  0.07755
52236.86351345407  0.01064814815  2.12007e+01  1.07341e-01  1.00000
52237.92258752814  0.01101851852  2.09603e+01  1.04922e-01  1.00000
52265.68980975036  0.00861111111  3.53914e+00  4.87694e-02  1.00000
52267.89230975036  0.00851851852  1.80480e+00  3.50155e-02  1.00000
52270.00545789851  0.01018518519  8.72295e-01  2.23647e-02  1.00000
52273.11212456517  0.01111111111  3.04789e-01  1.43679e-02  1.00000
52275.16138382444  0.00870370370  6.49118e-01  2.12719e-02  1.00000
52277.54434678740  0.00851851852  1.29090e+00  2.96137e-02  1.00000
52279.90740234296  0.00787037037  1.58004e+00  3.40851e-02  1.00000
52281.62490234296  0.01055555556  1.30201e+00  2.67174e-02  1.00000
52283.75638382444  0.01092592592  1.14389e+00  2.47509e-02  1.00000
52285.01666160222  0.01361111111  3.71346e-01  1.35362e-02  1.00000
52287.63953197259  0.00981481481  1.48848e-01  1.42712e-02  1.00000
52289.69166160221  0.00898148148  1.51615e-01  1.51458e-02  1.00000
52291.74860604665  0.01074074074  1.40538e+00  2.75174e-02  1.00000
52293.59573567628  0.00953703704  1.63390e+00  3.16411e-02  0.99029
52295.64480975036  0.00916666667  1.23827e+00  2.79802e-02  1.00000
52298.04406900962  0.01101851852  7.82240e-01  2.04843e-02  1.00000
52299.94249493555  0.01111111111  4.27516e-01  1.56701e-02  1.00000
52301.08110604666  0.01138888889  2.69666e-01  1.41926e-02  0.99187
52303.70814308369  0.01083333333  1.03033e+00  2.34781e-02  1.00000
52305.75916160221  0.01148148148  1.06884e+00  2.32688e-02  1.00000
52307.09175419481  0.01111111111  1.36144e+00  2.67676e-02  0.99167
52309.72295789851  0.01083333333  7.52627e-01  2.00815e-02  1.00000
52311.19406900962  0.00620370370  4.46837e-01  2.12469e-02  1.00000
52313.61610604665  0.01009259259  2.44207e-01  1.44941e-02  1.00000
52315.66527271332  0.01185185185  2.57815e-01  1.44035e-02  1.00000
52317.57823567629  0.00962962963  4.07697e-01  1.69559e-02  1.00000
52319.11869863925  0.00750000000  1.15957e-01  1.56432e-02  1.00000
52321.68268012074  0.01944444445  1.02190e+00  1.75284e-02  0.99524
52323.79888382443  0.01657407407  6.99350e-01  1.57249e-02  1.00000
52325.65471715777  0.01018518519  2.48916e-01  1.36904e-02  1.00000
52327.43814308369  0.00638888889  1.19746e-01  1.70601e-02  1.00000
52329.66323567629  0.01037037037  7.27146e-02  1.33820e-02  1.00000
52331.49934678740  0.03740740741  2.20150e-02  1.36341e-02  0.27228
52333.19036530591  0.00750000000  9.13423e-03  1.51528e-02  1.00000
52335.17175419480  0.00888888889  9.31839e-02  1.46705e-02  1.00000
52338.30888382443  0.06750000000  -9.24713e-03  2.02227e-02  0.06310
52340.06629123184  0.01027777778  8.18373e-01  2.17212e-02  0.99099
52342.55629123184  0.01083333333  4.14085e-01  1.57883e-02  1.00000
