# src_name=XTE_J1817-330
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53815.14629123183  0.00657407408  2.99498e+02  5.13461e-01  1.00000
53817.44388382442  0.01175925926  2.61731e+02  3.58894e-01  1.00000
53818.87823567627  0.01907407407  2.64973e+02  2.83535e-01  1.00000
53820.38480975035  0.47527777778  2.39603e+02  1.95703e-01  0.07617
53821.89156900960  0.01907407408  2.11682e+02  2.53425e-01  1.00000
53823.49184678739  0.50009259259  2.16949e+02  2.30595e-01  0.04721
53823.99934678739  0.00740740741  2.07251e+02  4.02386e-01  1.00000
53825.88693937998  0.01888888889  1.74396e+02  2.31150e-01  1.00000
53828.50675419479  0.41185185185  1.80903e+02  1.67084e-01  0.09105
53830.86434678738  0.01870370370  1.47002e+02  2.13268e-01  1.00000
53831.97777271331  0.01861111111  1.62501e+02  2.25348e-01  0.99502
53834.24564308368  0.49574074074  1.41683e+02  2.85027e-01  0.02036
53835.70768012072  0.01555555555  1.46055e+02  2.33101e-01  1.00000
53837.42684678739  0.33268518519  1.49996e+02  3.04663e-01  0.02811
53838.85425419480  0.01861111111  1.57830e+02  2.21532e-01  1.00000
53840.44925419479  0.50009259259  1.61943e+02  2.10695e-01  0.04221
53841.31916160219  0.36981481481  1.62745e+02  1.89249e-01  0.07111
53843.27490234294  0.37870370370  1.58372e+02  1.67929e-01  0.08582
53845.10851345406  0.44435185185  1.52985e+02  1.54416e-01  0.08356
53846.62906900961  0.49546296296  1.44941e+02  2.41752e-01  0.02897
53849.10323567627  0.44425925926  1.30444e+02  1.76401e-01  0.05461
53851.70101345405  0.00777777778  1.16193e+02  2.94029e-01  1.00000
53853.45823567628  0.01888888889  1.05846e+02  1.80079e-01  1.00000
53855.61953197257  0.01907407408  9.45575e+01  1.69377e-01  1.00000
53858.57656900961  0.39018518518  8.13570e+01  2.69518e-01  0.01661
53859.73980975035  0.00398148148  7.62451e+01  3.32898e-01  1.00000
53861.06573567627  0.14194444445  7.11118e+01  1.50585e-01  0.12785
53862.50490234295  0.34111111111  6.97278e+01  1.49495e-01  0.05293
53864.60582826887  0.00629629630  5.94218e+01  2.33700e-01  1.00000
53866.50305049109  0.00425925926  5.68153e+01  2.77839e-01  1.00000
53868.53221715776  0.00509259259  4.65748e+01  2.30056e-01  1.00000
53870.49295789850  0.00675925926  4.14306e+01  1.88339e-01  1.00000
53872.32203197257  0.00638888889  4.09890e+01  1.94097e-01  0.98551
53873.96582826886  0.21518518518  3.59343e+01  4.29585e-02  0.52367
53875.46545789850  0.00796296296  3.37546e+01  1.56624e-01  1.00000
53876.51758752813  0.00787037037  3.08307e+01  1.50564e-01  1.00000
53877.89480975035  0.28083333333  3.00624e+01  3.37655e-02  0.54336
53880.10758752812  0.00490740741  2.72077e+01  1.79122e-01  1.00000
53881.83527271331  0.00722222222  2.39974e+01  1.38668e-01  1.00000
53883.52101345405  0.01333333333  2.43332e+01  1.02768e-01  1.00000
53887.07869863923  0.00231481481  2.78288e+01  2.63765e-01  1.00000
53889.41249493553  0.01111111111  2.77398e+01  1.20703e-01  0.99167
53891.44471715776  0.01129629630  3.43919e+01  1.32736e-01  1.00000
53893.81305049110  0.01277777778  3.47017e+01  1.28182e-01  0.95652
53895.98221715775  0.00472222222  3.26938e+01  2.00165e-01  1.00000
53897.87758752813  0.00638888889  3.05233e+01  1.66277e-01  1.00000
53900.30268012072  0.00592592593  2.67716e+01  1.61691e-01  1.00000
53903.12332826886  0.00120370370  2.23408e+01  3.27731e-01  1.00000
53905.27675419480  0.00907407407  2.21710e+01  1.18910e-01  1.00000
53907.11749493553  0.00129629630  1.97473e+01  2.96913e-01  1.00000
53909.92962456516  0.00694444445  1.60387e+01  1.15610e-01  1.00000
53911.89805049109  0.00407407407  1.41715e+01  1.41880e-01  1.00000
53914.51675419479  0.00518518519  9.54624e+00  1.03220e-01  1.00000
53917.73110604665  0.00379629630  4.80654e+00  8.55982e-02  1.00000
53922.36480975035  0.00694444445  2.12370e+00  4.20684e-02  1.00000
53924.66166160220  0.00712962963  5.20129e+00  6.49756e-02  1.00000
53926.49934678739  0.00592592593  6.54808e+00  7.99663e-02  1.00000
53928.25490234295  0.00462962963  5.63907e+00  8.39574e-02  1.00000
53930.89351345405  0.00509259259  3.43378e+00  6.24662e-02  1.00000
53932.92147641702  0.00712962963  3.27908e+00  5.15906e-02  1.00000
53936.17443937997  0.00490740741  6.99346e+00  9.08130e-02  1.00000
53938.73869863924  0.00712962963  5.41410e+00  6.62915e-02  1.00000
53941.89545789850  0.00314814815  4.59419e+00  9.18977e-02  1.00000
53944.83916160220  0.00314814815  7.40837e+00  1.16698e-01  1.00000
53946.05749493554  0.00481481481  7.65714e+00  9.59338e-02  1.00000
53949.95110604665  0.00194444444  4.89335e+00  1.20680e-01  1.00000
