# src_name=XTE_J1817-330
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53764.57647641702  0.01212962963  1.73354e+01  9.09434e-02  1.00000
53765.63110604664  0.00620370370  3.56642e+01  1.82398e-01  1.00000
53766.79675419479  0.01000000000  4.65245e+01  1.64085e-01  1.00000
53768.37480975036  0.21157407407  3.55455e+01  5.66603e-02  0.30284
53769.84888382442  0.50009259259  2.80599e+01  8.58410e-02  0.04407
53770.35221715776  0.00324074074  2.52981e+01  2.12544e-01  1.00000
53771.38268012072  0.01796296296  2.10565e+01  8.23631e-02  1.00000
53772.81925419479  0.01305555556  1.29899e+01  7.58810e-02  1.00000
53774.25656900961  0.40222222222  9.39681e+00  4.77112e-02  0.05939
53775.30860604664  0.01296296296  6.13162e+00  5.23195e-02  1.00000
53776.36536530590  0.01601851852  7.70804e+00  5.27702e-02  1.00000
53779.57277271331  0.47620370370  1.67279e+01  5.63720e-02  0.06397
53782.72443937998  0.45898148148  2.36001e+01  8.58780e-01  0.00040
53784.13082826887  0.10074074074  1.32011e+01  1.49329e-01  0.03401
53786.51305049109  0.39277777778  1.59398e+01  1.54013e-01  0.00990
53787.56703197257  0.39324074074  2.02160e+01  1.58966e-01  0.01177
53790.11703197257  0.00453703704  4.69252e+01  2.89474e-01  0.71429
53791.72323567627  0.04962962963  1.57819e+01  1.04689e-01  0.16791
53792.73693937997  0.01814814814  9.02514e+00  5.69367e-02  0.88776
53794.47712456516  0.43962962963  9.96132e+00  4.74946e-02  0.05813
53796.47397641702  0.47296296296  6.43047e+00  2.75895e-02  0.10337
53798.13036530591  0.50009259259  6.69764e+00  3.79275e-02  0.05388
53798.64027271331  0.00981481481  6.84081e+00  6.35098e-02  1.00000
53800.20323567628  0.47722222222  5.75569e+00  2.98400e-02  0.07839
53802.12518012072  0.50009259259  3.65643e+00  2.63155e-02  0.06110
53802.63536530590  0.01009259259  3.65639e+00  4.57881e-02  1.00000
53804.16582826887  0.44481481481  7.24176e+00  2.82783e-02  0.11782
53804.89036530590  0.04787037037  1.86246e+01  6.23948e-02  0.57834
53806.45786530591  0.49629629630  1.24625e+01  4.48050e-02  0.07239
53807.48601345405  0.33481481481  6.54517e+00  3.95895e-02  0.07218
53808.84925419479  0.08064814815  8.68456e+00  3.32486e-02  0.56372
53810.33462456516  0.50009259259  8.90685e+00  3.54088e-02  0.08221
53810.86786530590  0.03314814815  8.32880e+00  5.45396e-02  0.48883
53812.10388382442  0.23935185185  1.17277e+01  5.06248e-02  0.11064
53813.66758752812  0.24879629630  9.16063e+00  3.31500e-02  0.19390
53815.14629123183  0.00657407408  6.31314e+00  7.45476e-02  1.00000
53817.44388382442  0.01175925926  4.22504e+00  4.55988e-02  1.00000
53818.87823567627  0.01907407407  7.76715e+00  4.85442e-02  1.00000
53820.38480975035  0.47527777778  5.17945e+00  2.87735e-02  0.07617
53821.89156900960  0.01907407408  3.25911e+00  3.14453e-02  1.00000
53823.49184678739  0.50009259259  5.57646e+00  3.69700e-02  0.04721
53823.99934678739  0.00740740741  4.80116e+00  6.12446e-02  1.00000
53825.88693937998  0.01888888889  2.39859e+00  2.71084e-02  1.00000
53828.50675419479  0.41185185185  5.45900e+00  2.90248e-02  0.09105
53830.86434678738  0.01870370370  2.31971e+00  2.67905e-02  1.00000
53831.97777271331  0.01861111111  3.92707e+00  3.50316e-02  0.99502
53834.24564308368  0.49574074074  1.42524e+00  2.86150e-02  0.02036
53835.70768012072  0.01555555555  8.47558e-01  1.78503e-02  1.00000
53837.42684678739  0.33268518519  4.19022e-01  1.67706e-02  0.02811
53838.85425419480  0.01861111111  3.80994e-01  1.19175e-02  1.00000
53840.44925419479  0.50009259259  3.19627e-01  1.07790e-02  0.04221
53841.31916160219  0.36981481481  1.58636e-01  8.20354e-03  0.07111
53843.27490234294  0.37870370370  2.84179e-01  8.26418e-03  0.08582
53845.10851345406  0.44435185185  1.96120e-01  7.56893e-03  0.08356
53846.62906900961  0.49546296296  2.39657e-01  1.20188e-02  0.02897
53849.10323567627  0.44425925926  2.16530e-01  9.07055e-03  0.05461
53851.70101345405  0.00777777778  2.20565e-01  1.59359e-02  1.00000
53853.45823567628  0.01888888889  1.80454e-01  1.01849e-02  1.00000
53855.61953197257  0.01907407408  2.10179e-01  1.04499e-02  1.00000
53858.57656900961  0.39018518518  2.18899e-01  1.68652e-02  0.01661
53859.73980975035  0.00398148148  2.78721e-01  2.35741e-02  1.00000
53861.06573567627  0.14194444445  3.05376e-01  1.13478e-02  0.12785
53862.50490234295  0.34111111111  6.16724e-01  1.42996e-02  0.05293
53864.60582826887  0.00629629630  5.53830e-01  2.34324e-02  1.00000
53866.50305049109  0.00425925926  9.35631e-01  3.56544e-02  1.00000
53868.53221715776  0.00509259259  3.95251e-01  2.27104e-02  1.00000
53870.49295789850  0.00675925926  2.39733e-01  1.68007e-02  1.00000
53872.32203197257  0.00638888889  6.80768e-01  2.52658e-02  0.98551
53873.96582826886  0.21518518518  4.22142e-01  4.92812e-03  0.52367
53875.46545789850  0.00796296296  4.24028e-01  1.91718e-02  1.00000
53876.51758752813  0.00787037037  4.07045e-01  1.89052e-02  1.00000
53877.89480975035  0.28083333333  4.18031e-01  4.23566e-03  0.54336
53880.10758752812  0.00490740741  4.26994e-01  2.30698e-02  1.00000
53881.83527271331  0.00722222222  3.66145e-01  1.81081e-02  1.00000
53883.52101345405  0.01333333333  6.82855e-01  1.75037e-02  1.00000
