55091.031921 55091.994479 -0.071519 0.008850
55092.000035 55092.964086 -0.095917 0.008879
55093.017882 55093.983009 -0.173195 0.007327
55094.022222 55095.001620 -0.163461 0.005609
55095.040833 55095.956100 -0.114745 0.005819
55095.996030 55096.004769 -0.059932 0.023752
55098.366551 55098.943715 -0.102405 0.012180
55099.320000 55099.960081 -0.110222 0.013072
55100.209931 55100.976308 -0.131210 0.011685
55101.162708 55101.992558 -0.136623 0.011758
55102.115949 55102.945174 -0.126148 0.013915
55103.004606 55103.961238 -0.141408 0.011285
55104.020810 55104.596238 -0.108398 0.013806
55106.561308 55106.945220 -0.120258 0.016080
55107.005937 55107.961516 -0.132711 0.010410
55108.021991 55108.977500 -0.126756 0.010249
55109.038009 55109.993414 -0.106618 0.010861
55110.054005 55110.818912 -0.114369 0.011561
55111.006458 55111.961632 -0.112979 0.010853
55112.022384 55112.786863 -0.108109 0.011195
55113.482778 55113.993530 -0.049063 0.045292
55114.054236 55114.500775 -0.069679 0.018161
55115.006609 55115.061047 -0.106592 0.033343
55116.911806 55116.978067 -0.156779 0.044585
55117.038866 55117.994016 -0.160998 0.032968
55118.054745 55118.995135 -0.176945 0.015000
55119.007199 55119.962512 -0.134468 0.011101
55120.008248 55120.963522 -0.150584 0.010215
55121.024167 55121.979502 -0.137713 0.009820
55122.039838 55122.995166 -0.130706 0.009666
55123.055779 55123.947666 -0.138137 0.009848
55124.008210 55124.963684 -0.149070 0.009008
55125.024167 55125.979695 -0.138045 0.008560
55126.040123 55126.995613 -0.095791 0.012457
55127.056103 55127.948075 -0.109426 0.009468
55128.008588 55128.964109 -0.013132 0.010060
55129.024491 55129.980050 0.023642 0.011807
55130.040455 55130.995945 0.068346 0.012671
55131.056312 55131.948275 0.102413 0.014281
55132.262631 55132.265552 0.217034 0.058585
55133.659275 55133.852766 0.101144 0.025333
55134.611659 55134.867982 0.168680 0.023239
55135.626790 55135.820181 0.066825 0.025276
55136.578858 55136.772195 0.068659 0.025718
55137.594329 55137.724155 0.097495 0.029506
55138.609753 55138.944873 0.123183 0.033516
55139.625093 55139.960081 0.126445 0.039701
55140.845625 55140.975289 -0.030219 0.047832
55141.860810 55141.990428 0.134993 0.049782
55142.051829 55142.053854 0.006468 0.081665
55143.954352 55143.957106 -0.067397 0.078415
55144.017778 55144.972118 -0.009262 0.037030
55145.032766 55145.987083 -0.014063 0.032912
55146.047894 55146.938553 0.000912 0.030313
55146.999155 55147.953935 0.014017 0.020242
55148.014456 55148.968866 0.024758 0.017112
55149.029329 55149.983750 0.056501 0.016110
55150.044086 55150.808380 0.121129 0.018570
55151.249294 55151.950150 0.112737 0.019089
55152.264213 55152.521042 0.143076 0.030577
55160.446829 55160.831678 0.212313 0.028596
55161.512431 55161.975660 0.201405 0.020637
55162.032616 55162.482951 0.236769 0.021419
55166.173889 55166.984398 0.298078 0.030465
55167.232465 55167.301412 0.263062 0.046538
55169.152523 55169.728715 0.369922 0.023516
55170.041528 55170.743924 0.327699 0.021732
55171.057269 55171.695729 0.320234 0.023806
55192.670093 55192.989394 0.370788 0.029947
55193.050617 55193.940891 0.386594 0.019609
55194.001883 55194.955938 0.433725 0.018463
55195.016628 55195.970984 0.430359 0.017888
55196.031404 55196.985860 0.390017 0.016781
55197.046142 55198.000706 0.442534 0.017347
55198.060949 55198.952103 0.408298 0.017713
55199.012392 55199.966917 0.427150 0.016952
55200.027137 55200.981671 0.382961 0.017471
55201.041937 55201.996393 0.427138 0.018830
55202.056667 55202.947596 0.430062 0.019177
55203.008002 55203.961346 0.384737 0.022042
55204.403117 55204.722265 0.421713 0.031295
55205.417785 55205.610945 0.413032 0.035756
55206.432330 55206.562010 0.493754 0.042355
55207.383395 55207.513144 0.373076 0.040059
55208.397809 55208.732581 0.422832 0.048213
55209.412176 55209.746910 0.444623 0.057864
55210.695023 55210.824572 0.322063 0.069717
55211.645880 55211.838785 0.447898 0.062362
55214.624884 55214.944549 0.553995 0.041420
55215.638912 55215.958634 0.634685 0.042084
55216.020000 55216.972674 0.789450 0.036014
55217.033426 55217.986944 1.062570 0.030535
55218.047419 55219.001053 1.576043 0.037375
55219.061458 55219.952002 1.658096 0.037479
55220.012338 55220.966979 1.620817 0.035210
55221.027234 55221.982465 1.496821 0.033810
55222.042512 55222.363241 1.548769 0.056159
55223.946204 55223.950035 1.399104 0.140303
55224.009699 55224.965590 1.367221 0.036622
55225.024907 55225.981192 1.314931 0.033535
55226.040139 55226.996887 1.361255 0.032624
55227.055370 55227.949178 1.357717 0.032698
55228.007083 55228.965104 1.237985 0.029604
55229.022361 55229.981493 1.223061 0.029615
55230.037778 55230.998137 1.208894 0.030476
55231.053148 55231.949410 1.222385 0.030403
55232.005278 55232.329965 1.111859 0.041600
55236.699340 55236.959514 1.053779 0.035292
55237.017280 55238.003160 1.004352 0.027852
55238.059630 55238.955289 0.952392 0.033196
55239.012847 55239.971586 0.856766 0.045885
55240.029491 55240.923576 0.889033 0.063251
55247.063345 55247.955162 0.704879 0.024453
55248.015463 55248.971887 0.706862 0.024158
55249.032396 55249.988588 0.682832 0.024754
55250.049201 55250.941782 0.622181 0.025445
55251.002419 55251.958461 0.594158 0.024552
55252.019167 55252.975208 0.563673 0.024819
55253.035903 55253.991863 0.545292 0.026035
55254.052616 55254.245359 0.562062 0.050531
55256.530856 55256.787859 0.484992 0.055401
55257.547569 55257.980301 0.446286 0.042222
55258.041829 55258.997118 0.476143 0.024887
55259.058086 55259.950336 0.424855 0.023099
55260.011073 55260.967195 0.473459 0.021197
