60131.130775 60131.908495 0.029093 0.008275
60132.098600 60132.489190 0.032819 0.012032
60134.163183 60134.876389 0.009975 0.009668
60135.001678 60135.973519 0.011758 0.008348
60136.033484 60136.941366 -0.005269 0.007579
60137.001238 60137.974398 -0.007064 0.007014
60138.033646 60138.942662 -0.017868 0.007488
60139.001447 60139.975833 -0.025770 0.006477
60140.033970 60140.997315 -0.042992 0.006150
60141.056632 60141.966204 -0.029154 0.008005
60142.024063 60143.000509 0.029047 0.024855
60143.057697 60143.969722 0.004550 0.016746
60144.027350 60144.939375 -0.011076 0.009502
60144.996516 60145.971343 -0.005933 0.006316
60146.030590 60146.812431 0.007971 0.007513
60147.128900 60147.780694 -0.002149 0.009288
60148.162442 60148.683356 -0.019205 0.009269
60149.260567 60149.989537 0.009848 0.009125
60150.050521 60150.957292 0.022564 0.010777
60151.017465 60151.989815 0.017552 0.009530
60152.050104 60152.957662 0.018366 0.009467
60153.018183 60153.151227 -0.009290 0.017421
60154.889769 60154.957847 0.070617 0.032739
60155.019062 60155.990081 0.035150 0.008124
60156.051250 60156.957766 0.034098 0.008040
60157.019167 60157.989919 0.040209 0.008279
60158.051343 60158.957546 0.007914 0.007534
60159.019016 60159.989606 0.005902 0.007536
60160.115706 60160.957187 0.008790 0.008706
60161.083345 60161.924583 -0.001521 0.008591
60162.115567 60162.956053 0.001909 0.008768
60163.147558 60163.601852 0.010275 0.013113
60165.405706 60165.859792 0.027006 0.016039
60166.115150 60166.827523 0.003621 0.012054
60167.084988 60167.601748 -0.003571 0.011671
60168.117766 60168.698634 0.029515 0.014239
60169.083530 60169.537755 0.003147 0.012919
60170.051632 60170.684769 0.020808 0.013154
60171.019757 60171.653009 0.016101 0.013130
60172.037650 60172.685810 -0.005628 0.012830
60173.070012 60173.976921 0.036414 0.016875
60174.038275 60174.945301 0.031392 0.015177
60175.006539 60175.978125 0.042969 0.014689
60176.039410 60176.946620 0.042170 0.014988
60177.007882 60177.269167 0.046176 0.026633
60179.331655 60179.980764 0.097533 0.019446
60180.041794 60180.949074 0.757116 0.042162
60181.010197 60181.981829 5.388239 0.103148
60182.042928 60182.949931 9.637103 0.149393
