# src_name=XTE_J1720-318
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
50739.18629123185  0.09972222222  1.99164e+00  1.46120e-02  0.54132
50757.02647641704  0.07935185185  1.90723e+00  1.46290e-02  0.64994
51031.79712456519  0.05351851852  2.02006e+00  1.69779e-02  0.75779
52654.88666160221  0.50009259259  6.12020e+02  1.61311e-01  0.27217
52655.69508752814  0.30833333333  5.70643e+02  3.29249e-01  0.09880
52657.56490234295  0.47851851852  5.19173e+02  3.06237e-01  0.06695
52658.22193937999  0.08481481481  4.91738e+02  2.44526e-01  0.56114
52659.69018012073  0.50009259259  4.52828e+02  1.89756e-01  0.14553
52660.66147641702  0.47120370371  4.31781e+02  1.62577e-01  0.20063
52662.33203197258  0.50009259259  3.96014e+02  1.75894e-01  0.14812
52663.25721715776  0.42509259259  3.80954e+02  2.93181e-01  0.06034
52664.56842086147  0.31129629630  3.50942e+02  2.73605e-01  0.08715
52666.15119863925  0.24907407408  3.28016e+02  2.35072e-01  0.13792
52667.39286530591  0.30611111111  3.05588e+02  2.70513e-01  0.07895
52668.58601345407  0.44648148148  2.83069e+02  1.72581e-01  0.12319
52669.66240234295  0.00953703704  2.72333e+02  4.06510e-01  1.00000
52671.70388382443  0.01120370370  2.45357e+02  3.55997e-01  1.00000
52673.24721715777  0.36990740741  2.25213e+02  2.76585e-01  0.04606
52675.03434678740  0.24907407408  2.09504e+02  3.02599e-01  0.05316
52676.89119863925  0.03703703704  1.91935e+02  2.20378e-01  0.61750
52679.01647641703  0.01064814815  1.72316e+02  3.47863e-01  0.77391
52680.65990234295  0.01888888889  1.60375e+02  2.21663e-01  1.00000
52682.55740234295  0.00842592593  1.52195e+02  3.23310e-01  1.00000
52684.22221715777  0.07231481481  1.54999e+02  3.03746e-01  0.13444
52686.15980975036  0.03731481481  1.68037e+02  3.69315e-01  0.19107
52688.91471715776  0.44444444444  1.80923e+02  2.44600e-01  0.03938
52690.41212456518  0.13740740741  1.85632e+02  1.32485e-01  0.44542
52692.50369863925  0.01935185185  1.80449e+02  2.32297e-01  1.00000
52694.60879123184  0.01814814815  1.67981e+02  2.31442e-01  1.00000
52696.26749493554  0.00962962963  1.61142e+02  3.36395e-01  0.85577
52699.00323567628  0.49611111111  1.38464e+02  2.85730e-01  0.01978
52704.01268012073  0.00129629629  1.00513e+02  6.69865e-01  1.00000
52707.96212456518  0.00666666666  8.13044e+01  2.65663e-01  1.00000
52710.79832826888  0.01694444444  6.84964e+01  1.52950e-01  1.00000
52712.83888382444  0.01824074074  6.08214e+01  1.38910e-01  1.00000
52714.82027271332  0.00907407407  5.36401e+01  2.04710e-01  0.81633
52716.79369863925  0.00805555556  4.89367e+01  1.87499e-01  1.00000
52718.68934678740  0.01462962963  4.35769e+01  1.31292e-01  1.00000
52720.99582826888  0.01851851852  4.08725e+01  1.16259e-01  0.94500
52723.70092086148  0.01009259259  3.62639e+01  1.44200e-01  1.00000
52726.62758752814  0.04324074074  4.30932e+01  1.19692e-01  0.40257
52735.38499493555  0.00453703704  5.05611e+01  2.53951e-01  1.00000
52739.73684678740  0.00768518518  4.12582e+01  1.76261e-01  1.00000
52742.83842086147  0.01370370370  3.82369e+01  1.27072e-01  1.00000
52746.58619863926  0.01333333333  3.50323e+01  1.23308e-01  1.00000
52750.46277271332  0.01212962963  2.91707e+01  1.17972e-01  1.00000
52753.61980975036  0.01527777778  2.66753e+01  1.00520e-01  1.00000
52755.66147641702  0.01527777778  2.49578e+01  9.72302e-02  1.00000
52759.80730975036  0.01833333333  1.87724e+01  7.69781e-02  1.00000
52762.89712456518  0.01888888889  1.45506e+01  6.67674e-02  1.00000
52764.67119863925  0.01759259259  1.35578e+01  7.08094e-02  0.88947
52770.64212456517  0.00500000000  1.13935e+01  1.14834e-01  1.00000
52774.73249493555  0.01870370370  8.77377e+00  5.21024e-02  1.00000
52778.67749493555  0.01870370370  8.68610e+00  5.18414e-02  1.00000
52781.50971715777  0.01370370370  9.29714e+00  6.28718e-02  0.99324
52784.46323567629  0.01888888889  9.72661e+00  5.61232e-02  0.94608
52788.41823567629  0.00907407407  1.15714e+01  8.59052e-02  1.00000
52791.55953197258  0.00851851852  1.20143e+01  9.03432e-02  1.00000
52797.47166160221  0.00750000000  1.44400e+01  1.05555e-01  1.00000
52801.96851345406  0.00990740741  1.50019e+01  9.36099e-02  1.00000
52804.53166160222  0.00583333333  1.46717e+01  1.20645e-01  1.00000
52808.47129123184  0.00824074074  1.41356e+01  9.96326e-02  1.00000
52811.35416160221  0.01129629630  1.37526e+01  8.39368e-02  1.00000
52815.36582826888  0.01166666667  1.42019e+01  8.39321e-02  1.00000
52818.65203197258  0.01194444444  1.31558e+01  7.98369e-02  1.00000
52822.59379123185  0.00962962963  1.51194e+01  9.53214e-02  1.00000
52825.29045789851  0.01111111111  1.50330e+01  8.84854e-02  1.00000
52832.80425419481  0.00620370370  5.44799e+00  7.12887e-02  1.00000
52835.76110604666  0.00731481481  7.84146e+00  7.87635e-02  1.00000
52838.17786530592  0.00833333333  7.57435e+00  7.25256e-02  1.00000
52843.44934678740  0.00629629630  5.80943e+00  7.30722e-02  1.00000
52846.54240234295  0.00916666667  6.29086e+00  6.30199e-02  1.00000
52849.30360604665  0.00648148148  4.83710e+00  6.57179e-02  1.00000
