# src_name=XTE_J1720-318
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
50739.18629123185  0.09972222222  1.95254e-01  6.20860e-03  0.54132
50757.02647641704  0.07935185185  2.25396e-01  6.40665e-03  0.64994
51031.79712456519  0.05351851852  2.04920e-01  7.26621e-03  0.75779
52654.88666160221  0.50009259259  5.01638e+00  1.46042e-02  0.27217
52655.69508752814  0.30833333333  3.16241e+00  2.45104e-02  0.09880
52657.56490234295  0.47851851852  3.69424e+00  2.58324e-02  0.06695
52658.22193937999  0.08481481481  2.60000e+00  1.77805e-02  0.56114
52659.69018012073  0.50009259259  1.68138e+00  1.15671e-02  0.14553
52660.66147641702  0.47120370371  1.16104e+00  8.43433e-03  0.20063
52662.33203197258  0.50009259259  1.22187e+00  9.78744e-03  0.14812
52663.25721715776  0.42509259259  1.03198e+00  1.52691e-02  0.06034
52664.56842086147  0.31129629630  9.14454e-01  1.40127e-02  0.08715
52666.15119863925  0.24907407408  9.59550e-01  1.27558e-02  0.13792
52667.39286530591  0.30611111111  9.76433e-01  1.53563e-02  0.07895
52668.58601345407  0.44648148148  8.95732e-01  9.75138e-03  0.12319
52669.66240234295  0.00953703704  9.94477e-01  2.47059e-02  1.00000
52671.70388382443  0.01120370370  7.32444e-01  1.97280e-02  1.00000
52673.24721715777  0.36990740741  6.23127e-01  1.47237e-02  0.04606
52675.03434678740  0.24907407408  6.46538e-01  1.70429e-02  0.05316
52676.89119863925  0.03703703704  6.75365e-01  1.32025e-02  0.61750
52679.01647641703  0.01064814815  5.45902e-01  1.99122e-02  0.77391
52680.65990234295  0.01888888889  6.88645e-01  1.47949e-02  1.00000
52682.55740234295  0.00842592593  5.85720e-01  2.04278e-02  1.00000
52684.22221715777  0.07231481481  1.32105e+00  2.80417e-02  0.13444
52686.15980975036  0.03731481481  1.46507e+00  3.44845e-02  0.19107
52688.91471715776  0.44444444444  1.27792e+00  2.05571e-02  0.03938
52690.41212456518  0.13740740741  1.11025e+00  1.02459e-02  0.44542
52692.50369863925  0.01935185185  6.28003e-01  1.39407e-02  1.00000
52694.60879123184  0.01814814815  7.04027e-01  1.51979e-02  1.00000
52696.26749493554  0.00962962963  6.41227e-01  2.15258e-02  0.85577
52699.00323567628  0.49611111111  8.01917e-01  2.17446e-02  0.01978
52704.01268012073  0.00129629629  7.71543e-01  5.86889e-02  1.00000
52707.96212456518  0.00666666666  6.24942e-01  2.37655e-02  1.00000
52710.79832826888  0.01694444444  5.35368e-01  1.39390e-02  1.00000
52712.83888382444  0.01824074074  4.89350e-01  1.30717e-02  1.00000
52714.82027271332  0.00907407407  5.37522e-01  2.09171e-02  0.81633
52716.79369863925  0.00805555556  6.12406e-01  2.12182e-02  1.00000
52718.68934678740  0.01462962963  4.94249e-01  1.46402e-02  1.00000
52720.99582826888  0.01851851852  8.17952e-01  1.65176e-02  0.94500
52723.70092086148  0.01009259259  1.06133e+00  2.46866e-02  1.00000
52726.62758752814  0.04324074074  2.19722e+00  2.70270e-02  0.40257
52735.38499493555  0.00453703704  7.12799e+00  9.53511e-02  1.00000
52739.73684678740  0.00768518518  6.29881e+00  6.88700e-02  1.00000
52742.83842086147  0.01370370370  5.54205e+00  4.83776e-02  1.00000
52746.58619863926  0.01333333333  5.32821e+00  4.80894e-02  1.00000
52750.46277271332  0.01212962963  4.65880e+00  4.71456e-02  1.00000
52753.61980975036  0.01527777778  4.47999e+00  4.11943e-02  1.00000
52755.66147641702  0.01527777778  4.26476e+00  4.01925e-02  1.00000
52759.80730975036  0.01833333333  3.51889e+00  3.33281e-02  1.00000
52762.89712456518  0.01888888889  2.84797e+00  2.95388e-02  1.00000
52764.67119863925  0.01759259259  2.64089e+00  3.12516e-02  0.88947
52770.64212456517  0.00500000000  2.19350e+00  5.03863e-02  1.00000
52774.73249493555  0.01870370370  1.63416e+00  2.24860e-02  1.00000
52778.67749493555  0.01870370370  1.55736e+00  2.19513e-02  1.00000
52781.50971715777  0.01370370370  1.81486e+00  2.77782e-02  0.99324
52784.46323567629  0.01888888889  1.88444e+00  2.47031e-02  0.94608
52788.41823567629  0.00907407407  2.14784e+00  3.70107e-02  1.00000
52791.55953197258  0.00851851852  2.31773e+00  3.96805e-02  1.00000
52797.47166160221  0.00750000000  2.66168e+00  4.53185e-02  1.00000
52801.96851345406  0.00990740741  2.66166e+00  3.94297e-02  1.00000
52804.53166160222  0.00583333333  2.61847e+00  5.09675e-02  1.00000
52808.47129123184  0.00824074074  2.33140e+00  4.04625e-02  1.00000
52811.35416160221  0.01129629630  2.17464e+00  3.33775e-02  1.00000
52815.36582826888  0.01166666667  2.46139e+00  3.49418e-02  1.00000
52818.65203197258  0.01194444444  2.37820e+00  3.39445e-02  1.00000
52822.59379123185  0.00962962963  2.76250e+00  4.07450e-02  1.00000
52825.29045789851  0.01111111111  2.32186e+00  3.47751e-02  1.00000
52832.80425419481  0.00620370370  5.02940e-01  2.23687e-02  1.00000
52835.76110604666  0.00731481481  8.79867e-01  2.64923e-02  1.00000
52838.17786530592  0.00833333333  1.04796e+00  2.69784e-02  1.00000
52843.44934678740  0.00629629630  7.85337e-01  2.69386e-02  1.00000
52846.54240234295  0.00916666667  9.27280e-01  2.43448e-02  1.00000
52849.30360604665  0.00648148148  5.90666e-01  2.37504e-02  1.00000
