# src_name=4U1543-47
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
52443.04397641703  0.23166666667  3.47372e+01  6.04059e-02  0.23781
52446.09536530591  0.00175925926  2.55040e+01  2.89646e-01  1.00000
52450.24721715777  0.00305555556  3.27262e+01  3.46867e-01  0.51515
52451.56203197259  0.00287037037  2.81775e+01  2.38347e-01  1.00000
52453.12814308370  0.44861111111  4.34449e+01  8.34405e-02  0.08050
52454.86518012073  0.27083333334  3.94610e+01  1.28656e-01  0.05094
52456.45823567628  0.34925925926  3.13579e+01  6.60679e-02  0.11904
52458.13703197258  0.31342592592  4.05111e+01  1.05846e-01  0.06677
52459.08258752814  0.00620370370  6.25711e+01  2.43419e-01  0.98507
52460.95027271332  0.46611111111  5.83350e+01  1.68772e-01  0.02543
52464.43703197259  0.00268518518  6.69976e+00  1.61774e-01  0.55172
52466.76777271333  0.43601851852  6.96134e+00  5.02947e-02  0.03653
52468.98434678740  0.34685185185  3.48484e+00  2.05053e-02  0.13828
52470.62518012073  0.39675925926  2.88226e+00  2.25582e-02  0.08261
52472.94953197258  0.33592592592  3.12804e+00  2.09133e-02  0.12321
52474.55647641703  0.38157407408  5.24275e+00  6.79345e-02  0.01723
52477.26434678740  0.04703703703  7.23893e+00  3.92955e-02  0.57677
52478.68943937999  0.00638888889  7.09691e+00  8.01770e-02  1.00000
52480.20749493554  0.46648148148  7.92145e+00  6.24368e-02  0.02521
52481.21480975036  0.18435185185  9.30865e+00  2.35167e-02  0.52838
52482.91499493555  0.00064814815  9.03347e+00  2.84000e-01  1.00000
52483.98518012073  0.05138888889  7.93689e+00  8.13269e-02  0.13514
52485.74203197258  0.00101851852  4.72283e+00  1.63812e-01  1.00000
52487.09953197258  0.30074074074  2.83284e+00  1.71353e-02  0.18565
52487.93499493555  0.11490740741  2.27287e+00  1.86138e-02  0.33038
52489.67879123184  0.47407407407  1.32933e+00  2.00828e-02  0.04023
52491.69832826887  0.48009259259  7.73466e-01  1.68245e-02  0.03317
52493.65184678740  0.45861111111  5.63769e-01  1.30112e-02  0.04361
52495.68795789851  0.47916666666  3.90344e-01  1.12452e-02  0.04290
52497.07795789851  0.01009259259  3.48908e-01  1.61177e-02  1.00000
52499.15749493555  0.48907407407  2.59176e-01  1.10402e-02  0.03578
52500.31499493554  0.01194444445  2.24587e-01  1.31451e-02  1.00000
52502.09082826888  0.14222222222  2.25471e-01  1.10654e-02  0.12500
52504.16666160221  0.11416666667  1.55719e-01  9.77163e-03  0.19708
52505.64675419481  0.46962962963  1.53191e-01  9.41393e-03  0.04357
52507.69323567628  0.47092592593  9.70439e-02  8.96244e-03  0.04837
52509.87925419481  0.40157407407  1.05197e-01  9.12733e-03  0.05303
52511.18805049110  0.01074074074  3.97742e-02  1.25280e-02  1.00000
52512.70656900962  0.46870370370  6.61098e-02  8.86409e-03  0.04544
52514.01471715777  0.00851851852  5.30263e-02  1.42911e-02  1.00000
52515.79647641703  0.27416666667  7.37994e-02  8.75560e-03  0.07734
52520.01369863925  0.00990740741  1.13788e-01  1.37950e-02  1.00000
52522.97860604666  0.00925925926  9.14574e-02  1.42600e-02  0.99000
52525.02490234295  0.01018518518  1.54647e-01  1.40874e-02  1.00000
52526.93193938000  0.00870370370  7.56129e-02  1.38131e-02  1.00000
52529.72712456518  0.00148148148  6.77409e-02  3.41784e-02  1.00000
52532.42656900962  0.00444444444  1.89758e-02  1.75206e-02  1.00000
52535.38443938000  0.00861111111  7.92274e-02  1.39006e-02  1.00000
52536.64508752814  0.00407407407  3.08805e-02  1.80458e-02  1.00000
52538.48416160222  0.00611111111  1.83793e-01  1.85294e-02  1.00000
52541.70518012073  0.00657407407  1.53210e-01  1.73909e-02  1.00000
52543.89499493554  0.00935185185  1.00816e-01  1.35933e-02  1.00000
52545.05295789851  0.00675925926  3.97318e-02  1.54368e-02  1.00000
52550.98971715776  0.07148148148  1.22945e-01  8.98150e-03  0.31218
52554.81860604665  0.00703703703  1.16931e-01  1.68239e-02  1.00000
52557.85240234295  0.21046296296  1.41651e-01  9.40591e-03  0.10339
52564.89758752813  0.00916666667  1.49245e-01  1.47256e-02  1.00000
