# src_name=GX_339-4
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53083.23453197259  0.47833333334  1.19744e+02  1.12531e-01  0.11440
53084.47147641703  0.00879629629  1.20428e+02  3.14700e-01  0.80000
53086.58175419481  0.01888888889  1.28978e+02  1.99274e-01  0.99510
53088.03008752814  0.14296296296  1.31582e+02  2.43238e-01  0.09003
53090.12230975035  0.45407407407  1.29816e+02  1.50754e-01  0.07280
53092.13638382444  0.37129629630  1.32542e+02  1.61147e-01  0.07955
53093.88582826887  0.43259259259  1.33539e+02  1.74212e-01  0.05886
53096.01406900962  0.36638888889  1.38534e+02  1.60052e-01  0.08542
53097.29897641703  0.00074074074  1.35066e+02  1.02723e+00  1.00000
53098.78629123184  0.34490740741  1.37703e+02  1.90966e-01  0.06336
53099.59518012073  0.00305555555  1.29053e+02  5.02052e-01  0.96970
53101.32730975036  0.43907407407  1.35337e+02  2.17381e-01  0.03775
53102.20332826888  0.00564814815  1.31593e+02  3.67190e-01  1.00000
53104.08619863925  0.00037037037  1.28752e+02  1.41836e+00  1.00000
53107.91119863925  0.49388888889  1.17036e+02  5.40916e-01  0.00469
53110.20249493555  0.00314814815  1.08753e+02  4.47117e-01  1.00000
53112.63499493555  0.00472222222  1.07022e+02  3.62153e-01  1.00000
53114.12425419480  0.36601851852  9.94919e+01  1.55549e-01  0.06501
53115.99249493555  0.46425925926  9.49166e+01  2.18726e-01  0.02473
53117.11249493554  0.39685185185  8.90902e+01  1.29505e-01  0.07746
53118.47730975036  0.33240740741  8.48878e+01  1.60483e-01  0.05738
53119.67036530592  0.01601851852  8.03239e+01  1.70349e-01  1.00000
53122.32147641703  0.49250000000  7.45992e+01  1.49004e-01  0.03948
53123.87351345406  0.01861111111  6.80299e+01  1.49594e-01  0.94527
53126.12545789851  0.49333333333  6.39383e+01  1.53772e-01  0.03172
53128.27055049110  0.47712962963  6.21872e+01  1.25189e-01  0.04813
53129.91703197258  0.01175925926  6.15673e+01  1.74755e-01  0.99213
53131.47832826888  0.01231481481  6.16253e+01  1.82218e-01  0.87218
53134.12656900962  0.00166666667  6.00781e+01  4.56732e-01  1.00000
53136.88721715777  0.50009259259  5.79081e+01  1.31594e-01  0.03870
53137.39036530592  0.00305555556  5.83929e+01  3.32555e-01  1.00000
53139.73675419480  0.39722222222  5.55700e+01  1.51660e-01  0.03520
53144.80888382444  0.00287037037  5.90846e+01  3.45141e-01  1.00000
53148.46295789851  0.00379629630  5.78973e+01  2.97083e-01  1.00000
53154.43897641703  0.00481481481  5.75525e+01  2.63009e-01  1.00000
53158.33490234295  0.00537037037  5.32273e+01  2.39493e-01  1.00000
53162.26860604665  0.00537037037  5.77396e+01  2.49438e-01  1.00000
53165.49184678739  0.00527777778  6.36087e+01  2.64095e-01  1.00000
53168.49230975036  0.00425925926  6.87213e+01  3.05567e-01  1.00000
53171.96980975036  0.00416666667  6.65793e+01  3.04091e-01  1.00000
53175.25786530592  0.00518518519  6.62576e+01  2.71934e-01  1.00000
53179.51582826888  0.00500000000  6.34788e+01  2.71055e-01  1.00000
53184.10897641703  0.00555555556  6.43231e+01  2.58850e-01  1.00000
53187.32397641703  0.00592592593  6.91997e+01  2.59957e-01  1.00000
53189.84110604666  0.00194444444  7.52800e+01  4.73337e-01  1.00000
53196.63777271332  0.49416666667  1.09670e+02  1.62680e-01  0.04853
53198.64221715777  0.50009259259  1.14992e+02  1.41490e-01  0.06647
53199.15453197258  0.01222222222  1.20992e+02  2.39349e-01  1.00000
53201.32879123184  0.00425925926  1.27373e+02  4.20603e-01  0.97826
53204.41555049110  0.00490740741  1.37726e+02  4.03004e-01  1.00000
53215.29897641703  0.00611111111  1.67361e+02  3.98102e-01  1.00000
53218.11388382444  0.00546296296  1.81993e+02  4.39078e-01  1.00000
53222.25221715777  0.00750000000  2.27763e+02  4.21829e-01  0.98765
53225.41193937999  0.00777777778  2.42227e+02  4.24533e-01  1.00000
53226.45277271332  0.01805555556  2.51209e+02  2.83753e-01  1.00000
53228.99832826888  0.00509259259  2.61116e+02  5.44722e-01  1.00000
53230.96564308369  0.00444444445  2.97651e+02  6.22548e-01  1.00000
53232.50888382444  0.49805555556  3.17398e+02  1.33444e-01  0.20710
53233.40786530591  0.01796296296  3.89258e+02  3.54126e-01  1.00000
53235.02073567628  0.43861111111  3.39501e+02  3.11271e-01  0.04623
53236.28999493555  0.01564814815  2.79061e+02  3.21252e-01  1.00000
53237.69388382444  0.36990740741  2.74814e+02  1.38531e-01  0.22403
53239.72629123184  0.50009259259  2.79061e+02  2.01398e-01  0.07961
53240.33166160221  0.10527777778  2.74393e+02  1.57882e-01  0.60510
53242.08166160221  0.03509259259  2.76230e+02  5.99728e-01  0.12665
53243.98101345406  0.33407407407  2.77528e+02  2.52065e-01  0.07567
53245.85545789851  0.00462962963  2.81537e+02  5.93229e-01  1.00000
53246.97008752814  0.00425925926  2.88930e+02  6.26552e-01  1.00000
53248.84055049111  0.00138888889  3.03184e+02  1.12395e+00  1.00000
53250.98406900962  0.01731481481  3.10843e+02  3.23187e-01  0.99465
53254.77610604666  0.00435185185  3.27356e+02  6.66916e-01  0.97872
53257.93184678740  0.00490740741  3.62794e+02  6.54082e-01  1.00000
53260.88490234295  0.00481481482  3.85817e+02  6.80971e-01  1.00000
53263.19369863925  0.00564814815  4.00170e+02  6.40320e-01  1.00000
53266.93434678740  0.00500000000  4.29679e+02  7.11826e-01  0.98148
53269.95129123185  0.00472222222  4.52398e+02  7.44587e-01  1.00000
53272.66527271332  0.00314814815  4.76363e+02  9.35771e-01  1.00000
53276.89897641703  0.00555555556  5.16777e+02  7.33696e-01  1.00000
53281.04342086148  0.00444444445  5.20872e+02  8.23541e-01  1.00000
53282.42166160221  0.08435185185  5.20982e+02  2.36735e-01  0.63776
53284.66675419481  0.00203703704  5.37033e+02  1.23518e+00  1.00000
53287.47860604666  0.00259259259  5.75034e+02  1.13294e+00  1.00000
53294.73740234296  0.00490740741  5.78199e+02  8.25735e-01  1.00000
53296.07842086147  0.00425925926  5.80381e+02  8.97822e-01  0.97826
53298.56693937999  0.00111111111  5.72754e+02  2.26139e+00  0.58333
53300.60332826888  0.00083333333  5.94386e+02  2.03167e+00  1.00000
53303.48786530591  0.00111111111  6.11050e+02  3.08993e+00  0.33333
53306.76425419480  0.26416666666  5.94179e+02  4.99236e-01  0.05223
53309.95230975036  0.00055555555  6.18536e+02  2.53832e+00  1.00000
53314.55453197258  0.00388888889  5.95586e+02  9.41429e-01  1.00000
53316.60619863925  0.02074074074  5.99007e+02  8.17639e-01  0.25000
53319.22888382443  0.01898148148  6.05002e+02  9.27026e-01  0.21463
53322.69332826888  0.00453703704  5.66122e+02  8.58567e-01  0.97959
53325.77777271332  0.00324074074  5.78880e+02  1.01672e+00  1.00000
53328.49203197258  0.03490740741  6.48846e+02  9.38927e-01  0.12202
53331.08786530592  0.00796296297  5.66422e+02  6.41595e-01  1.00000
53366.27416160221  0.00425925926  2.79473e+02  6.23023e-01  0.97826
53369.15749493554  0.00574074074  2.61208e+02  5.13142e-01  1.00000
53371.96953197259  0.00425925926  2.48542e+02  5.81114e-01  1.00000
53378.17990234295  0.00555555556  2.25573e+02  4.84739e-01  1.00000
53381.41943937998  0.00250000000  2.04964e+02  6.88807e-01  1.00000
53384.30119863925  0.00518518519  1.98990e+02  4.71261e-01  1.00000
53387.25018012073  0.00620370370  2.04110e+02  4.36350e-01  1.00000
53390.70869863925  0.00694444444  2.09082e+02  4.17415e-01  1.00000
53394.05545789850  0.00222222222  2.03160e+02  7.27367e-01  1.00000
53398.97110604666  0.00398148148  2.06225e+02  5.47490e-01  1.00000
53406.00573567628  0.00324074074  2.20041e+02  6.26842e-01  1.00000
53409.67249493554  0.00666666666  2.06456e+02  4.23339e-01  1.00000
53411.90916160221  0.00444444444  2.11650e+02  5.24963e-01  1.00000
53414.14027271332  0.00629629630  2.13782e+02  4.43273e-01  1.00000
53417.46203197258  0.00990740741  2.05387e+02  3.46366e-01  1.00000
53419.76916160221  0.00555555556  2.04229e+02  4.61236e-01  1.00000
53422.40980975036  0.00046296296  2.09593e+02  1.61862e+00  1.00000
53426.30832826888  0.00398148148  1.89174e+02  5.24369e-01  1.00000
53429.52518012073  0.00527777778  1.91406e+02  4.58121e-01  1.00000
53436.04147641703  0.00157407407  1.82965e+02  8.20161e-01  1.00000
53439.35221715776  0.00398148148  1.80352e+02  5.11995e-01  1.00000
53442.82656900962  0.49185185185  1.76566e+02  1.05049e+00  0.00188
53446.78323567628  0.00574074074  1.66908e+02  4.10188e-01  1.00000
53452.34832826888  0.00064814815  1.27962e+02  1.06889e+00  1.00000
53455.83147641703  0.00472222222  1.07126e+02  3.62329e-01  1.00000
53459.47286530591  0.00296296296  1.04484e+02  4.51742e-01  1.00000
53463.21175419480  0.00074074074  1.09434e+02  9.24636e-01  1.00000
53466.76055049110  0.00398148148  1.31106e+02  4.36533e-01  1.00000
53469.32795789851  0.00509259259  1.05281e+02  3.45887e-01  1.00000
53472.34008752814  0.00629629629  9.08976e+01  2.89043e-01  1.00000
53474.23832826888  0.00527777778  8.11325e+01  2.98263e-01  1.00000
53477.73592086147  0.00472222222  6.46909e+01  2.81564e-01  1.00000
53478.95703197258  0.00546296296  5.91789e+01  2.50379e-01  1.00000
53480.94962456518  0.00583333333  5.01231e+01  2.22992e-01  1.00000
53482.96286530592  0.46277777778  3.95443e+01  1.31009e-01  0.02881
53484.21314308369  0.47750000000  3.56002e+01  8.88264e-02  0.05468
53485.28443937999  0.50009259259  3.20303e+01  8.48591e-02  0.05147
53486.25342086147  0.46888888889  2.83198e+01  4.95470e-02  0.14238
53487.52268012073  0.18259259259  2.44110e+01  7.35543e-02  0.14300
53489.08518012073  0.50009259259  2.19644e+01  5.25032e-02  0.09221
53490.08536530592  0.50009259259  1.97084e+01  4.94368e-02  0.09332
53490.61990234295  0.03444444445  1.90632e+01  7.34246e-02  0.59409
53492.09980975036  0.50009259259  1.65277e+01  3.56233e-02  0.15071
53492.74119863925  0.14129629630  1.58063e+01  3.53177e-02  0.51900
53496.02360604666  0.00444444444  1.31499e+01  1.30852e-01  1.00000
53497.91740234295  0.00268518518  1.07224e+01  1.52015e-01  1.00000
53499.03888382443  0.00398148148  1.05261e+01  1.23692e-01  1.00000
53502.22175419480  0.00666666667  9.28460e+00  9.04050e-02  0.98611
53504.44073567629  0.23953703704  7.91459e+00  1.86184e-02  0.55160
53505.70675419481  0.00296296296  7.37192e+00  1.19993e-01  1.00000
53508.67684678740  0.00435185185  6.33650e+00  9.17943e-02  1.00000
53511.76675419480  0.00018518518  4.79064e+00  3.86921e-01  1.00000
53514.05564308369  0.42500000000  4.39399e+00  8.39145e-02  0.00850
53518.62184678740  0.00527777778  3.73015e+00  6.39537e-02  1.00000
53523.92518012073  0.00268518518  3.02232e+00  8.07070e-02  1.00000
53526.05175419481  0.00666666667  2.47002e+00  4.63045e-02  1.00000
53530.05351345407  0.00157407407  1.64512e+00  7.77704e-02  1.00000
53533.42768012073  0.00296296296  1.35402e+00  5.15774e-02  1.00000
53536.67499493554  0.42638888889  1.30111e+00  1.78264e-02  0.05559
53537.36869863925  0.01250000000  1.29395e+00  2.79302e-02  0.77037
53539.06305049110  0.00259259259  1.21627e+00  5.21045e-02  1.00000
53542.07879123184  0.00370370370  1.41454e+00  4.70130e-02  1.00000
53546.74916160222  0.00092592593  8.86469e-01  7.49820e-02  1.00000
53548.65749493554  0.00500000000  8.34627e-01  3.12266e-02  1.00000
53552.20055049111  0.00231481481  6.92394e-01  4.21563e-02  1.00000
53557.83666160221  0.00416666667  6.07667e-01  2.93810e-02  1.00000
53567.26897641703  0.00444444444  6.19007e-01  2.96060e-02  1.00000
53572.31369863925  0.00546296296  6.26965e-01  2.67642e-02  1.00000
53575.44823567629  0.00314814815  6.29677e-01  3.54911e-02  1.00000
53578.98564308370  0.00370370370  5.28422e-01  3.07047e-02  1.00000
53580.88323567629  0.00351851852  7.24415e-01  3.48280e-02  1.00000
53585.49934678740  0.00425925926  7.04918e-01  3.18934e-02  1.00000
53590.06416160221  0.00314814815  5.48442e-01  3.35089e-02  1.00000
53592.90629123184  0.00064814815  6.78233e-01  7.78180e-02  1.00000
53595.88656900961  0.00259259259  6.41214e-01  3.90681e-02  1.00000
53600.04027271333  0.00351851852  5.83090e-01  3.24032e-02  1.00000
53603.44471715776  0.00537037037  7.25265e-01  2.85730e-02  1.00000
53607.31962456518  0.00361111111  7.49599e-01  3.54047e-02  1.00000
53613.97268012073  0.00444444444  7.06119e-01  3.13707e-02  1.00000
53617.05832826887  0.00490740741  5.73297e-01  2.69973e-02  1.00000
53620.93805049110  0.00500000000  6.97272e-01  2.98735e-02  1.00000
53623.29425419480  0.00509259259  5.43733e-01  2.58558e-02  1.00000
53626.76258752814  0.00546296296  4.38274e-01  2.47323e-02  0.98305
53630.25582826888  0.00425925926  6.93340e-01  3.43665e-02  0.80435
53634.88545789850  0.00462962963  6.19646e-01  2.92275e-02  0.98000
53636.85036530592  0.00398148148  5.23486e-01  2.93473e-02  1.00000
53640.91721715777  0.00490740741  5.30247e-01  2.60833e-02  1.00000
53644.15212456517  0.00296296296  6.01423e-01  3.52036e-02  0.96875
53651.61730975036  0.00222222222  5.73353e-01  4.00440e-02  1.00000
53654.14786530592  0.00351851852  3.95411e-01  2.83468e-02  1.00000
53660.45332826888  0.00157407407  2.85350e-01  3.76634e-02  1.00000
53663.28879123184  0.00388888889  4.93093e-01  2.95317e-02  1.00000
53664.98369863925  0.00509259259  5.15279e-01  2.59631e-02  1.00000
53668.44425419481  0.00027777778  3.68169e-01  8.75796e-02  1.00000
53671.90962456517  0.00361111111  4.31028e-01  2.89698e-02  1.00000
53675.98573567629  0.00453703704  4.65927e-01  2.75421e-02  1.00000
53679.20953197258  0.00518518519  6.08946e-01  2.66011e-02  1.00000
53682.08823567629  0.00314814815  3.65953e-01  2.95880e-02  1.00000
53685.28888382444  0.00564814815  3.34169e-01  2.23180e-02  1.00000
53689.42518012073  0.00194444444  7.63128e-01  4.87378e-02  1.00000
53693.35193937999  0.00166666667  4.78353e-01  4.50864e-02  1.00000
53696.17777271332  0.00416666667  2.51170e+00  5.90632e-02  1.00000
53698.07601345406  0.00555555556  8.55276e-01  2.98605e-02  1.00000
53731.60064308370  0.00537037037  6.52202e-01  2.78565e-02  1.00000
53733.43193938000  0.00277777778  4.53900e-01  3.47580e-02  1.00000
53737.13018012072  0.00435185185  6.50881e-01  3.01949e-02  1.00000
53740.70805049108  0.00907407407  9.05969e-01  2.45966e-02  1.00000
53743.09018012072  0.00416666667  1.07312e+00  3.86062e-02  1.00000
53747.99536530591  0.00527777778  1.27804e+00  3.74347e-02  1.00000
53750.88368706516  0.00435185185  1.28022e+00  4.12604e-02  1.00000
53753.80137225035  0.00462962963  3.19523e+00  6.31984e-02  1.00000
53756.32211299110  0.00240740741  5.79625e+00  1.18039e-01  1.00000
53761.80842086146  0.00351851852  1.04107e+01  1.30854e-01  1.00000
53768.76369863924  0.00620370371  2.15753e+01  1.41867e-01  1.00000
53770.77647641701  0.00546296296  1.91131e+01  1.42292e-01  1.00000
53774.51916160221  0.00481481482  3.03777e+01  1.91080e-01  1.00000
53778.00277271331  0.00490740740  3.41839e+01  2.00777e-01  1.00000
53781.25888382443  0.00435185185  2.91198e+01  1.96782e-01  1.00000
53784.53573567628  0.00657407408  2.67876e+01  1.53560e-01  1.00000
53787.76240234295  0.00416666667  2.85958e+01  1.99290e-01  1.00000
53793.27351345406  0.00287037037  3.17862e+01  2.53150e-01  1.00000
53800.34851345405  0.00046296296  4.01783e+01  7.08681e-01  1.00000
53807.41851345405  0.00416666667  4.20778e+01  2.41747e-01  1.00000
53815.39851345406  0.00490740741  4.43076e+01  2.30769e-01  0.98113
53820.64740234295  0.00490740741  4.29702e+01  2.25105e-01  1.00000
53831.11101345405  0.00500000000  4.66881e+01  2.32459e-01  1.00000
53837.66129123183  0.00546296296  4.88147e+01  2.27399e-01  1.00000
53844.34036530591  0.00675925926  4.61707e+01  1.98821e-01  1.00000
53849.85564308368  0.00277777778  5.41052e+01  3.35737e-01  1.00000
53860.99564308368  0.00296296296  2.18292e+01  2.06483e-01  1.00000
53869.62101345405  0.00259259259  1.39876e+01  1.76698e-01  1.00000
53876.24851345405  0.00490740740  7.73308e+00  9.64083e-02  0.98113
53883.73619863924  0.00425925926  4.74323e+00  8.02783e-02  1.00000
53888.63203197257  0.01879629630  4.09012e+00  3.54862e-02  1.00000
53891.07203197257  0.00120370370  2.07728e+00  9.99345e-02  1.00000
53896.82443937998  0.00342592593  2.11895e+00  5.98273e-02  1.00000
53902.07240234294  0.00046296296  1.16214e+00  1.20527e-01  1.00000
53911.00730975035  0.00314814815  8.76906e-01  4.06846e-02  1.00000
53924.67610604665  0.00268518519  5.47251e-01  3.77921e-02  1.00000
53932.04416160220  0.00574074074  4.23352e-01  2.43563e-02  0.98387
53937.29508752812  0.00518518519  4.20865e-01  2.51030e-02  1.00000
53945.88842086146  0.00203703704  3.39221e-01  3.85546e-02  1.00000
53958.88499493554  0.00453703704  4.49920e-01  2.59631e-02  0.97959
53966.80684678739  0.00342592593  4.26212e-01  2.90885e-02  1.00000
53972.27369863924  0.00509259259  4.81776e-01  2.56951e-02  1.00000
53980.12434678739  0.00407407407  4.48745e-01  2.89734e-02  1.00000
53986.75712456516  0.00259259259  4.19389e-01  3.33481e-02  1.00000
53995.65869863924  0.00435185185  4.97243e-01  2.61042e-02  1.00000
54051.75073567628  0.00675925926  7.00160e+00  7.74243e-02  1.00000
54053.06092086146  0.00787037037  1.09145e+01  8.95844e-02  1.00000
54054.50119863923  0.40092592593  1.07581e+01  6.58629e-02  0.03580
54055.87536530591  0.00805555556  1.23543e+01  9.42083e-02  1.00000
54056.98518012072  0.00509259259  1.31146e+01  1.22078e-01  1.00000
54058.37434678739  0.38259259259  2.15062e+01  1.16521e-01  0.02396
54059.82943937998  0.00435185185  2.47481e+01  1.81410e-01  1.00000
54060.97693937998  0.00425925926  2.80675e+01  1.95282e-01  1.00000
54062.44712456517  0.00592592593  3.34005e+01  1.80604e-01  1.00000
54064.08666160220  0.49564814815  3.81031e+01  1.50600e-01  0.01962
54097.07480975035  0.01824074074  1.55796e+02  2.22323e-01  1.00000
54102.32480975035  0.00546296296  1.69181e+02  4.23340e-01  1.00000
54109.77277271331  0.15046296296  2.28415e+02  1.35810e-01  0.47631
54112.91064308368  0.00685185185  2.57403e+02  4.66263e-01  1.00000
54118.97564308369  0.02500000000  3.32880e+02  4.67974e-01  0.35185
54122.31092086146  0.02805555555  3.90313e+02  3.46656e-01  0.66997
54127.11990234294  0.00092592592  4.97505e+02  1.76335e+00  1.00000
54129.21601345405  0.26981481481  5.24409e+02  3.63538e-01  0.08511
54130.63277271331  0.50009259259  5.85260e+02  4.85790e-01  0.02870
54131.63045789850  0.49759259259  6.13476e+02  4.10985e-01  0.04224
54133.48092086146  0.47564814815  6.47019e+02  3.77346e-01  0.05529
54135.53462456517  0.50009259259  6.68403e+02  4.35760e-01  0.04073
54136.53443937998  0.49972222222  7.16523e+02  4.47127e-01  0.04150
54138.35851345406  0.50009259259  7.88512e+02  8.57643e-01  0.01241
