# src_name=4U_1907+09
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
50131.07758752815  0.07379629630  2.94444e+00  2.15411e-02  0.50188
50133.05416160222  0.04925925926  3.28511e+00  2.44009e-02  0.65038
50135.01129123186  0.07490740741  2.00141e+00  1.66802e-02  0.56242
50136.38684678741  0.02768518518  3.23242e+00  3.92161e-02  0.44147
50412.42842086148  0.04666666667  1.36078e+00  1.76016e-02  0.56548
50436.41166160222  0.01009259259  4.40673e+00  5.02672e-02  1.00000
50437.41221715778  0.01009259259  2.35061e+00  3.68376e-02  1.00000
50438.41203197259  0.00953703704  1.39927e+00  2.93450e-02  0.99029
50439.41240234297  0.00972222222  2.72314e-01  1.55569e-02  0.99048
50440.74156900963  0.33833333333  2.90016e+00  2.70976e-02  0.06814
50442.56212456519  0.49962962963  5.83610e+00  2.83448e-02  0.08414
50443.56332826889  0.50009259259  4.46964e+00  3.73292e-02  0.03740
50444.07795789852  0.01453703704  2.21111e+00  2.99352e-02  1.00000
50477.77851345408  0.03824074074  3.97986e+00  3.45271e-02  0.50605
50505.39638382445  0.03981481481  4.48016e-01  1.15698e-02  0.57209
50526.75332826890  0.05009259259  5.97381e+00  3.51030e-02  0.56007
50567.78666160222  0.06898148148  1.31694e+01  5.46095e-02  0.37047
50594.66323567630  0.04074074074  1.17876e+00  1.78853e-02  0.52955
50617.45879123186  0.04796296296  6.34191e+00  3.61088e-02  0.58687
50646.62008752815  0.04222222222  9.78924e+00  4.90792e-02  0.55702
50684.63119863926  0.04870370370  1.08999e+01  5.11876e-02  0.49430
50714.51638382445  0.04259259259  7.77419e+00  4.34811e-02  0.55870
50739.33147641704  0.03842592593  4.63479e+00  3.50348e-02  0.56867
50769.18647641704  0.04138888889  9.14064e+00  4.61701e-02  0.59955
50796.08119863926  0.04037037037  4.60520e+00  3.25297e-02  0.62385
51020.41842086148  0.20592592593  9.05146e+00  3.75601e-02  0.18031
51023.16397641704  0.21092592593  7.09377e+00  2.05683e-02  0.46005
51074.53934678741  0.04796296296  2.29071e+00  2.20791e-02  0.57336
51079.03092086148  0.21527777778  1.09811e+01  2.45042e-02  0.49161
51082.89434678741  0.01222222222  1.06508e+00  2.60684e-02  0.75758
51087.56740234296  0.01916666667  5.14447e+00  3.94117e-02  1.00000
51916.71795789851  0.50009259259  7.06100e+00  1.85827e-02  0.23662
51917.52388382443  0.30583333333  2.95455e+00  1.33050e-02  0.31789
51918.58656900962  0.16981481481  2.95626e+00  1.65692e-02  0.37077
51978.88064308370  0.11277777778  2.58557e+00  1.66169e-02  0.48604
51983.61138382443  0.14722222222  1.19712e+01  3.69167e-02  0.34528
52003.93175419480  0.10981481482  9.24826e+00  3.45579e-02  0.40809
52008.80832826888  0.08101851852  1.09981e+01  4.01693e-02  0.48686
52033.73379123184  0.08518518518  1.06255e+01  3.44059e-02  0.60978
52037.67656900962  0.11796296296  1.01163e+01  3.28475e-02  0.45997
52071.12203197258  0.07361111111  7.72741e+00  3.14270e-02  0.61509
52075.75055049110  0.08342592593  1.10573e+01  3.70664e-02  0.55827
52100.66268012073  0.08314814815  1.14044e+01  3.69282e-02  0.58241
52104.57175419481  0.08351851852  3.77819e+00  2.11596e-02  0.58647
52129.81666160221  0.07787037037  5.74060e+00  2.59010e-02  0.63615
52134.44536530592  0.08361111111  5.23398e+00  2.44759e-02  0.60576
52159.31879123184  0.11629629630  1.06580e+01  3.40365e-02  0.45780
52163.25842086147  0.14833333333  2.62439e-01  7.14745e-03  0.28777
52205.17406900962  0.08509259259  8.56937e+00  3.11773e-02  0.59956
52209.65379123185  0.10740740741  1.00164e+01  5.08613e-02  0.20862
52234.74666160221  0.07824074074  5.02056e+00  2.58417e-02  0.55621
52238.46064308369  0.07833333333  3.43476e+00  2.03782e-02  0.61111
52271.92453197258  0.08481481481  2.30103e+00  1.55421e-02  0.65175
52276.81629123184  0.08435185185  1.04832e+01  3.41140e-02  0.61800
52310.06156900962  0.08222222222  7.44212e+00  2.87188e-02  0.63514
52313.89730975036  0.08518518518  1.60195e+00  1.31884e-02  0.64565
52335.30879123184  0.07648148148  2.04103e+01  4.95294e-02  0.62954
52338.99934678740  0.08444444444  1.80294e+01  4.56386e-02  0.59320
52357.75934678740  0.01222222222  6.22806e+00  6.43506e-02  0.71212
