# src_name=4U_1907+09
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
51983.61138382443  0.14722222222  3.78349e+01  6.56296e-02  0.34528
52003.93175419480  0.10981481482  3.27963e+01  6.50774e-02  0.40809
52008.80832826888  0.08101851852  3.47989e+01  7.14526e-02  0.48686
52033.73379123184  0.08518518518  3.46688e+01  6.21482e-02  0.60978
52037.67656900962  0.11796296296  3.55859e+01  6.16070e-02  0.45997
52071.12203197258  0.07361111111  2.67793e+01  5.85040e-02  0.61509
52075.75055049110  0.08342592593  3.20937e+01  6.31489e-02  0.55827
52100.66268012073  0.08314814815  3.80386e+01  6.74220e-02  0.58241
52104.57175419481  0.08351851852  1.43809e+01  4.12198e-02  0.58647
52129.81666160221  0.07787037037  1.98249e+01  4.81248e-02  0.63615
52134.44536530592  0.08361111111  1.74774e+01  4.46873e-02  0.60576
52159.31879123184  0.11629629630  3.60006e+01  6.25549e-02  0.45780
52163.25842086147  0.14833333333  2.85040e+00  1.96581e-02  0.28777
52205.17406900962  0.08509259259  3.02329e+01  5.85604e-02  0.59956
52209.65379123185  0.10740740741  3.26698e+01  9.18556e-02  0.20862
52234.74666160221  0.07824074074  1.73329e+01  4.80095e-02  0.55621
52238.46064308369  0.07833333333  1.36120e+01  4.05654e-02  0.61111
52271.92453197258  0.08481481481  8.36476e+00  2.95924e-02  0.65175
52276.81629123184  0.08435185185  3.25655e+01  6.01263e-02  0.61800
52310.06156900962  0.08222222222  2.41529e+01  5.17351e-02  0.63514
52313.89730975036  0.08518518518  7.13454e+00  2.73987e-02  0.64565
52335.30879123184  0.07648148148  7.16375e+01  9.27916e-02  0.62954
52338.99934678740  0.08444444444  7.00321e+01  8.99477e-02  0.59320
52357.75934678740  0.01222222222  3.10885e+01  1.43773e-01  0.71212
54280.65388382442  0.01101851852  2.24775e+01  1.08653e-01  1.00000
54282.41008752813  0.01111111111  4.19215e+00  4.67270e-02  1.00000
54284.37221715775  0.01009259259  2.74193e+00  3.96511e-02  1.00000
54299.63814308368  0.01046296296  2.17523e+01  1.09687e-01  1.00000
54314.34888382442  0.01009259259  4.54140e+00  5.10295e-02  1.00000
54330.39805049109  0.00981481481  7.13488e+00  6.48605e-02  1.00000
54346.22758752813  0.01194444444  1.64977e+01  8.94040e-02  1.00000
54360.36666160219  0.00898148148  4.00254e+01  1.60591e-01  1.00000
54374.18314308368  0.00972222222  6.79131e+00  6.35803e-02  1.00000
54388.52406900961  0.01027777778  2.27336e+01  1.13139e-01  1.00000
54403.96110604664  0.01601851852  3.82436e+01  1.36121e-01  0.74566
54417.97453197258  0.01037037037  1.86245e+01  1.01947e-01  1.00000
54434.06869863924  0.01138888889  2.13734e+01  1.04214e-01  1.00000
54450.23592086146  0.01138888889  7.16931e+00  6.03568e-02  1.00000
54462.07508752812  0.00962962963  2.68927e+01  1.27128e-01  1.00000
54478.76184678738  0.01157407408  3.30468e+01  1.28543e-01  1.00000
54493.81453197257  0.01092592593  2.41130e+01  1.13012e-01  1.00000
54509.27564308368  0.00777777778  3.15861e+00  4.84784e-02  1.00000
54524.98036530591  0.00953703704  2.35527e+01  1.19548e-01  1.00000
54539.69101345405  0.00944444444  6.87595e+00  6.49092e-02  1.00000
54554.03203197257  0.00694444445  2.55261e+01  1.45848e-01  1.00000
54569.15184678738  0.00787037037  2.87624e+01  1.45426e-01  1.00000
54584.37888382442  0.00879629630  2.26379e+00  3.85919e-02  1.00000
54599.49684678738  0.01064814815  1.08409e+01  7.67581e-02  1.00000
54614.74925419479  0.00916666667  1.37679e+01  9.32302e-02  1.00000
54629.26934678739  0.01111111111  4.43105e+00  4.82414e-02  0.99167
54644.45129123183  0.01361111111  1.27051e+01  7.34970e-02  1.00000
54659.77527271331  0.00870370370  1.23363e+01  9.05668e-02  1.00000
54674.61805049109  0.00907407407  3.24049e+01  1.43758e-01  1.00000
54689.53082826886  0.01092592592  1.51599e+01  8.96081e-02  1.00000
54705.44601345406  0.01018518518  3.82071e+01  1.47338e-01  1.00000
54719.84443937998  0.00416666667  2.18276e+00  5.50601e-02  1.00000
54734.02286530590  0.01018518518  6.85652e+00  6.27016e-02  0.99091
54749.13823567628  0.01111111111  8.87887e+00  6.80030e-02  1.00000
54764.39110604665  0.00898148148  2.21756e+01  1.19534e-01  1.00000
54779.31555049109  0.00972222222  3.53936e+00  4.58994e-02  1.00000
54795.07323567627  0.01129629630  2.16545e+01  1.05326e-01  1.00000
54809.20101345405  0.01296296296  1.20398e+01  7.33139e-02  1.00000
54825.16471715776  0.00962962963  2.79746e+01  1.29660e-01  1.00000
54839.04369863923  0.01083333333  9.80837e+00  7.23845e-02  1.00000
54854.22406900959  0.00787037037  3.44129e+01  1.59071e-01  1.00000
54869.40601345404  0.00611111111  5.37757e+00  7.13610e-02  1.00000
54885.67573567626  0.01101851852  1.21759e+01  7.99682e-02  1.00000
54899.67471715774  0.01111111111  1.29490e+01  8.21236e-02  1.00000
54914.28443937997  0.00546296296  5.07870e+01  2.31948e-01  1.00000
54929.05555049107  0.00638888889  2.23736e+00  4.50177e-02  1.00000
54944.61971715774  0.01185185185  2.40625e+00  3.42772e-02  1.00000
54960.98721715774  0.00861111111  2.13925e+01  1.19903e-01  1.00000
54977.20916160219  0.00962962963  3.39598e+00  4.51758e-02  1.00000
54989.49536530589  0.01046296296  2.10680e+01  1.07948e-01  1.00000
55003.50295789848  0.01250000000  9.99656e+00  6.80297e-02  1.00000
55017.96434678738  0.00666666667  9.22762e+00  8.94991e-02  1.00000
55033.12045789849  0.01129629630  3.63443e+00  4.33277e-02  0.99180
55049.55462456515  0.00953703704  1.49302e+01  9.51818e-02  1.00000
55064.33740234294  0.01046296296  2.24194e+01  1.11356e-01  1.00000
55080.15693937997  0.01018518518  4.86741e+00  5.25887e-02  1.00000
55094.28749493552  0.01111111111  3.37533e+00  4.19284e-02  1.00000
55109.60258752812  0.00842592593  9.77073e+00  8.19187e-02  1.00000
55124.71221715775  0.00657407407  2.35776e+01  1.44066e-01  1.00000
55139.34490234293  0.00925925926  1.76349e+01  1.04985e-01  1.00000
55155.45166160219  0.00805555556  1.83765e+01  1.14898e-01  1.00000
55169.51323567626  0.00759259259  1.69854e+01  1.13781e-01  1.00000
55184.07916160219  0.01111111111  2.07170e+01  1.03875e-01  1.00000
55208.22064308367  0.01129629630  1.70652e+01  9.35009e-02  1.00000
55222.42277271330  0.00657407407  1.18310e+01  1.02052e-01  1.00000
55237.00203197256  0.01064814815  2.39841e+01  1.14170e-01  1.00000
55250.71990234293  0.01111111111  1.71898e+01  9.46203e-02  1.00000
55264.20953197256  0.00796296297  2.87010e+00  4.56709e-02  1.00000
55277.28730975034  0.00648148148  1.91653e+01  1.30812e-01  1.00000
55289.69832826886  0.01120370370  2.44826e+00  3.55612e-02  1.00000
55306.05814308368  0.00731481481  1.06086e+01  9.16126e-02  1.00000
55318.99916160219  0.00777777778  5.52153e+00  6.40958e-02  1.00000
55331.41360604663  0.01111111111  2.59605e+00  3.67711e-02  1.00000
55347.49332826886  0.01101851852  2.87779e+00  3.88773e-02  1.00000
55359.78740234293  0.01194444444  1.29121e+01  7.90939e-02  1.00000
55373.00768012071  0.00648148148  2.66071e+00  4.87405e-02  1.00000
55387.76666160219  0.00490740741  2.11414e+01  1.57895e-01  1.00000
55400.31490234293  0.01185185185  1.45255e+01  8.42172e-02  1.00000
55414.71342086144  0.00888888889  4.28182e+00  5.27982e-02  1.00000
55430.79230975034  0.00555555556  2.68454e+01  1.67224e-01  1.00000
55444.24906900959  0.01101851852  3.44902e+01  1.34590e-01  1.00000
55457.19018012071  0.01101851852  7.99932e+00  6.48176e-02  1.00000
55470.14693937996  0.01000000000  4.96449e+00  5.36001e-02  1.00000
55484.97082826886  0.01148148148  2.56098e+01  1.14075e-01  0.99194
55498.11008752812  0.01111111111  5.10142e+01  1.63003e-01  1.00000
55513.41462456515  0.00898148148  1.90736e+01  1.10859e-01  1.00000
55527.53184678737  0.00638888889  1.18754e+01  1.03714e-01  1.00000
55541.76110604663  0.00953703704  4.60156e+00  5.30998e-02  0.99029
55555.44230975034  0.00500000000  2.23640e+00  5.08766e-02  1.00000
55571.45138382442  0.00648148148  4.16409e+00  6.09749e-02  1.00000
55585.85351345404  0.50009259259  1.48515e+01  2.16737e-02  0.36586
55586.37749493553  0.02388888889  1.61605e+01  9.90259e-02  0.39922
55599.02119863922  0.01092592593  3.00060e+00  3.98660e-02  1.00000
55612.15684678737  0.00842592593  2.54586e+01  1.32232e-01  1.00000
55624.31342086145  0.00648148148  2.90693e+00  5.09458e-02  1.00000
55638.47147641701  0.01120370370  1.51855e+01  8.85650e-02  1.00000
55652.78860604663  0.01185185185  6.78135e+00  5.75431e-02  1.00000
55666.89823567626  0.00944444444  9.06132e+00  7.45136e-02  1.00000
55680.80230975034  0.00888888889  1.97025e+01  1.13257e-01  1.00000
55694.77592086145  0.01027777778  2.80507e+01  1.25675e-01  1.00000
55708.49092086145  0.01175925926  2.29987e+01  1.06387e-01  1.00000
55722.73369863923  0.00935185185  2.34784e+01  1.20535e-01  1.00000
55736.25832826886  0.00898148148  3.31851e+01  1.46226e-01  1.00000
55750.34564308367  0.01166666667  3.10117e+01  1.24027e-01  1.00000
55764.72564308367  0.00907407407  7.17515e+00  6.76461e-02  1.00000
55779.80740234293  0.00787037037  3.22423e+01  1.53973e-01  1.00000
55792.13055049108  0.01009259259  2.41755e+00  3.74038e-02  0.99083
55806.70425419478  0.01009259259  1.92289e+01  1.05004e-01  1.00000
55820.47082826885  0.00907407407  2.42222e+01  1.24289e-01  1.00000
55834.11147641701  0.01120370370  7.78214e+00  6.34011e-02  1.00000
55848.13638382441  0.01259259259  8.39512e+00  6.21132e-02  1.00000
55863.35434678738  0.00925925926  8.08476e+00  7.10843e-02  1.00000
55876.25814308367  0.01064814815  4.30402e+00  4.83646e-02  1.00000
55891.77305049108  0.01018518519  3.30084e+01  1.37575e-01  0.99091
55904.03777271330  0.01101851852  1.07066e+01  7.49883e-02  1.00000
55918.04980975034  0.01268518519  1.09799e+01  7.07747e-02  1.00000
