# src_name=XTE_J1818-245
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53599.71638382443  0.07462962963  5.16285e+02  5.57017e-01  0.12903
53601.08314308369  0.01879629630  4.17447e+02  3.58503e-01  1.00000
53602.85619863925  0.40629629630  3.69533e+02  2.66578e-01  0.07407
53604.99036530592  0.50009259259  3.90579e+02  3.71371e-01  0.03277
53605.49193937999  0.00148148148  3.86022e+02  1.22797e+00  1.00000
53607.78064308369  0.00722222222  3.27443e+02  5.12225e-01  1.00000
53609.47721715776  0.01546296297  2.47362e+02  3.04262e-01  1.00000
53611.10916160222  0.01648148148  2.25186e+02  2.81191e-01  1.00000
53613.27934678740  0.00981481481  1.79039e+02  3.24908e-01  1.00000
53616.00110604666  0.44083333333  1.51558e+02  1.75085e-01  0.06490
53618.52258752813  0.01657407407  1.40850e+02  2.22386e-01  0.99441
53619.83110604666  0.01879629630  1.27510e+02  1.98136e-01  1.00000
53622.12453197259  0.47759259259  1.28841e+02  1.48941e-01  0.07038
53623.82860604666  0.01851851852  1.37315e+02  2.27376e-01  0.83000
53626.18721715777  0.41175925926  1.50872e+02  1.55096e-01  0.08815
53628.41490234295  0.01851851852  1.50284e+02  2.16711e-01  1.00000
53629.65980975036  0.01861111111  1.46366e+02  2.25437e-01  0.89552
53631.22805049110  0.01407407407  1.48916e+02  2.47451e-01  1.00000
53632.27805049111  0.01592592593  1.41090e+02  2.26425e-01  1.00000
53634.79703197259  0.37268518519  1.26876e+02  1.70431e-01  0.06783
53636.59203197258  0.33287037037  1.17863e+02  1.85968e-01  0.05925
53639.70721715777  0.30305555556  9.82179e+01  1.45995e-01  0.08799
53643.07027271332  0.49870370371  7.83274e+01  1.73836e-01  0.03008
53646.16212456518  0.00944444444  6.32081e+01  1.96800e-01  1.00000
53650.86527271333  0.36981481481  4.58504e+01  1.02081e-01  0.06885
53653.70221715777  0.46787037037  3.85982e+01  9.94326e-02  0.04829
53658.36860604666  0.01000000000  2.84879e+01  1.28398e-01  1.00000
53659.87055049110  0.01583333333  2.62163e+01  9.81751e-02  0.99415
53661.24480975036  0.01805555556  2.47139e+01  8.90007e-02  1.00000
53662.68379123184  0.01759259259  2.27511e+01  8.67383e-02  0.99474
53666.29203197258  0.01842592593  1.85871e+01  7.64045e-02  1.00000
53668.12749493554  0.00740740741  1.70333e+01  1.15357e-01  1.00000
53670.02675419481  0.00518518518  1.47614e+01  1.28354e-01  1.00000
53672.51693937999  0.01870370370  1.28871e+01  6.49384e-02  0.94554
53676.64425419481  0.01861111111  1.04074e+01  5.68871e-02  1.00000
53680.44406900962  0.01861111111  8.70782e+00  5.31026e-02  0.96020
53684.30934678740  0.01851851852  7.02588e+00  4.68571e-02  1.00000
53687.39221715777  0.01509259260  6.13133e+00  4.95627e-02  0.95706
53691.32203197258  0.01268518519  5.09023e+00  4.81891e-02  1.00000
53694.20332826888  0.01731481482  4.69529e+00  3.96142e-02  1.00000
53699.38249493555  0.47037037037  4.11698e+00  2.80087e-02  0.06457
