# src_name=XTE_J1818-245
# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53599.71638382443  0.07462962963  9.01372e+00  7.35996e-02  0.12903
53601.08314308369  0.01879629630  3.22390e+00  3.15052e-02  1.00000
53602.85619863925  0.40629629630  4.59978e+00  2.97418e-02  0.07407
53604.99036530592  0.50009259259  8.82047e+00  5.58083e-02  0.03277
53605.49193937999  0.00148148148  9.47506e+00  1.92385e-01  1.00000
53607.78064308369  0.00722222222  7.64606e+00  7.82729e-02  1.00000
53609.47721715776  0.01546296297  3.94160e+00  3.84077e-02  1.00000
53611.10916160222  0.01648148148  3.57466e+00  3.54281e-02  1.00000
53613.27934678740  0.00981481481  1.91512e+00  3.36036e-02  1.00000
53616.00110604666  0.44083333333  1.40178e+00  1.68417e-02  0.06490
53618.52258752813  0.01657407407  1.07628e+00  1.94435e-02  0.99441
53619.83110604666  0.01879629630  3.95399e-01  1.18820e-02  1.00000
53622.12453197259  0.47759259259  8.46666e-01  1.21083e-02  0.07038
53623.82860604666  0.01851851852  9.47730e-01  1.89089e-02  0.83000
53626.18721715777  0.41175925926  1.00296e+00  1.26658e-02  0.08815
53628.41490234295  0.01851851852  4.79536e-01  1.28345e-02  1.00000
53629.65980975036  0.01861111111  4.15696e-01  1.26159e-02  0.89552
53631.22805049110  0.01407407407  3.99253e-01  1.35145e-02  1.00000
53632.27805049111  0.01592592593  3.20765e-01  1.22973e-02  1.00000
53634.79703197259  0.37268518519  2.73154e-01  9.15311e-03  0.06783
53636.59203197258  0.33287037037  2.82333e-01  1.07562e-02  0.05925
53639.70721715777  0.30305555556  2.52623e-01  8.77869e-03  0.08799
53643.07027271332  0.49870370371  2.73650e-01  1.21974e-02  0.03008
53646.16212456518  0.00944444444  2.85695e-01  1.58515e-02  1.00000
53650.86527271333  0.36981481481  2.23273e-01  8.78475e-03  0.06885
53653.70221715777  0.46787037037  2.37825e-01  9.48634e-03  0.04829
53658.36860604666  0.01000000000  3.47822e-01  1.57131e-02  1.00000
53659.87055049110  0.01583333333  3.31872e-01  1.25948e-02  0.99415
53661.24480975036  0.01805555556  3.17402e-01  1.16493e-02  1.00000
53662.68379123184  0.01759259259  2.75770e-01  1.10997e-02  0.99474
53666.29203197258  0.01842592593  2.93829e-01  1.15810e-02  1.00000
53668.12749493554  0.00740740741  2.94245e-01  1.70984e-02  1.00000
53670.02675419481  0.00518518518  1.81138e-01  1.81336e-02  1.00000
53672.51693937999  0.01870370370  2.34930e-01  1.10100e-02  0.94554
53676.64425419481  0.01861111111  1.68453e-01  1.00164e-02  1.00000
53680.44406900962  0.01861111111  2.73506e-01  1.10166e-02  0.96020
53684.30934678740  0.01851851852  2.46110e-01  1.04144e-02  1.00000
53687.39221715777  0.01509259260  1.83346e-01  1.17210e-02  0.95706
53691.32203197258  0.01268518519  2.07340e-01  1.26085e-02  1.00000
53694.20332826888  0.01731481482  2.25699e-01  1.08517e-02  1.00000
53699.38249493555  0.47037037037  2.21059e-01  8.02430e-03  0.06457
